victim_age,police_deployed,latitude,longitude,report_hour,report_day_of_week,report_month,victim_gender_M,victim_gender_X,weapon_used_Explosives,weapon_used_Firearm,weapon_used_Knife,weapon_used_Other,weapon_used_Poison,weapon_used_Unknown,crime_domain_Other Crime,crime_domain_Traffic Fatality,crime_domain_Violent Crime,case_closed_Yes
16,8,26.4609135,80.3217588,,,,False,False,False,False,True,False,False,False,True,False,False,True
71,10,21.2094892,72.8317058,14.0,1.0,12.0,True,False,False,False,False,True,False,False,False,False,True,False
50,11,34.0747444,74.8204443,,,,True,False,True,False,False,False,False,False,True,False,False,True
38,8,22.7203616,75.8681996,,,,True,False,False,False,False,False,False,False,True,False,False,False
39,3,17.360589,78.4740613,,,,False,False,False,False,True,False,False,False,True,False,False,True
36,3,28.6328027,77.2197713,,,,True,False,False,False,False,True,False,False,False,False,True,False
56,6,12.9767936,77.590082,,,,False,False,False,False,False,False,False,True,False,False,True,False
78,16,23.2584857,77.401989,,,,True,False,False,False,False,False,False,False,False,True,False,False
21,1,23.0215374,72.5800568,,,,True,False,False,False,False,True,False,False,False,False,True,False
10,14,22.7203616,75.8681996,23.0,1.0,12.0,False,False,False,False,False,False,True,False,False,False,True,False
44,7,23.2584857,77.401989,,,,False,False,False,False,True,False,False,False,False,True,False,False
58,8,13.0836939,80.270186,,,,True,False,False,False,True,False,False,False,False,True,False,True
45,18,30.9090157,75.851601,,,,False,False,False,False,False,False,False,False,True,False,False,True
12,3,34.0747444,74.8204443,,,,False,False,False,False,False,False,True,False,False,False,False,False
62,2,30.9090157,75.851601,,,,False,False,False,False,False,True,False,False,True,False,False,True
48,7,30.9090157,75.851601,,,,False,False,False,False,False,False,False,False,True,False,False,False
55,5,19.054999,72.8692035,,,,False,False,False,False,False,False,False,True,False,False,False,True
70,6,22.7203616,75.8681996,,,,False,False,False,False,False,False,False,False,False,False,True,False
38,11,19.054999,72.8692035,,,,True,False,False,False,False,True,False,False,True,False,False,True
12,3,18.5213738,73.8545071,,,,False,False,True,False,False,False,False,False,False,False,True,True
30,9,12.9767936,77.590082,,,,False,False,False,True,False,False,False,False,False,False,True,True
25,3,13.0836939,80.270186,,,,False,False,False,False,False,False,False,False,True,False,False,True
22,9,23.0215374,72.5800568,,,,False,False,False,False,False,True,False,False,True,False,False,False
69,15,13.0836939,80.270186,,,,False,False,True,False,False,False,False,False,True,False,False,False
31,16,13.0836939,80.270186,,,,False,False,False,False,False,False,True,False,True,False,False,False
59,9,19.1943294,72.9701779,,,,True,False,False,False,False,False,True,False,True,False,False,False
51,4,13.0836939,80.270186,,,,False,False,False,False,False,False,False,False,False,False,True,True
48,6,12.9767936,77.590082,,,,True,False,False,False,False,False,True,False,False,False,True,True
62,4,22.5726459,88.3638953,,,,True,False,False,False,False,True,False,False,True,False,False,True
50,5,28.6328027,77.2197713,,,,True,False,True,False,False,False,False,False,False,True,False,False
32,19,22.5726459,88.3638953,,,,True,False,True,False,False,False,False,False,False,False,True,True
40,1,34.0747444,74.8204443,,,,False,False,False,False,False,True,False,False,False,False,True,False
55,7,21.1498134,79.0820556,,,,False,False,False,False,False,False,False,False,False,False,True,True
64,6,26.9154576,75.8189817,,,,True,False,False,False,False,False,False,True,False,False,True,False
59,12,13.0836939,80.270186,,,,False,False,False,False,False,False,False,True,False,False,False,True
12,4,26.4609135,80.3217588,,,,False,False,False,False,False,False,False,False,False,False,True,False
30,11,19.2396742,73.1366482,,,,False,False,False,False,False,False,False,True,True,False,False,True
13,13,18.5213738,73.8545071,,,,False,False,False,False,True,False,False,False,False,True,False,True
27,19,28.4031478,77.3105561,,,,True,False,False,False,False,False,True,False,False,False,False,False
50,3,26.4609135,80.3217588,,,,False,False,False,True,False,False,False,False,False,True,False,True
66,5,22.7203616,75.8681996,,,,False,False,False,False,False,True,False,False,True,False,False,False
26,12,12.9767936,77.590082,,,,True,False,False,True,False,False,False,False,False,False,True,True
35,9,23.0215374,72.5800568,,,,False,False,False,False,False,False,True,False,False,False,True,True
29,6,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,True,True,False,False,True
32,11,22.5726459,88.3638953,,,,False,False,False,True,False,False,False,False,False,False,False,False
37,13,12.9767936,77.590082,,,,False,False,False,True,False,False,False,False,True,False,False,False
18,6,12.9767936,77.590082,,,,False,False,False,True,False,False,False,False,False,False,True,False
60,1,26.4609135,80.3217588,,,,True,False,False,False,False,False,True,False,True,False,False,True
42,11,28.6328027,77.2197713,,,,True,False,False,False,False,True,False,False,True,False,False,True
42,1,19.054999,72.8692035,,,,False,False,False,False,True,False,False,False,False,False,True,True
67,5,20.0112475,73.7902364,,,,True,False,False,False,False,False,False,True,True,False,False,False
79,13,26.8381,80.9346001,,,,False,False,False,False,False,True,False,False,True,False,False,False
41,2,12.9767936,77.590082,,,,True,False,False,False,True,False,False,False,False,False,False,False
45,7,18.5213738,73.8545071,,,,True,False,False,False,False,False,True,False,True,False,False,False
62,18,22.5726459,88.3638953,,,,True,False,False,False,False,False,False,True,False,True,False,True
64,18,12.9767936,77.590082,,,,False,False,True,False,False,False,False,False,False,False,False,False
67,6,19.054999,72.8692035,,,,True,False,False,False,True,False,False,False,True,False,False,False
67,6,12.9767936,77.590082,,,,False,False,True,False,False,False,False,False,True,False,False,True
45,9,17.6935526,83.2921297,,,,False,False,True,False,False,False,False,False,True,False,False,False
53,15,25.6093239,85.1235252,,,,False,False,False,False,False,False,True,False,False,False,True,False
68,6,12.9767936,77.590082,,,,True,False,False,True,False,False,False,False,True,False,False,False
70,7,19.054999,72.8692035,,,,True,False,False,False,True,False,False,False,False,False,False,False
42,5,21.2094892,72.8317058,,,,False,False,False,False,False,True,False,False,True,False,False,True
15,18,28.6328027,77.2197713,,,,False,False,False,False,False,False,True,False,False,False,False,True
57,17,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,True,False,False,True
70,14,19.054999,72.8692035,,,,True,False,True,False,False,False,False,False,True,False,False,True
42,8,17.360589,78.4740613,,,,True,False,False,False,False,False,False,True,True,False,False,False
77,1,12.9767936,77.590082,,,,False,False,False,False,False,False,True,False,True,False,False,False
40,5,23.0215374,72.5800568,,,,False,False,False,False,False,False,False,True,True,False,False,True
53,7,28.6328027,77.2197713,,,,False,False,False,False,False,True,False,False,True,False,False,False
21,12,28.4031478,77.3105561,,,,True,False,False,False,False,True,False,False,False,False,True,True
64,6,26.4609135,80.3217588,,,,False,False,False,False,False,False,False,True,False,False,True,True
36,13,23.0215374,72.5800568,,,,False,False,False,False,True,False,False,False,True,False,False,True
14,12,18.5213738,73.8545071,,,,False,False,False,False,True,False,False,False,False,False,True,True
30,10,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,True,False,False,False
46,16,18.5213738,73.8545071,,,,True,False,False,True,False,False,False,False,True,False,False,True
48,3,28.7749966,77.4586967,,,,False,False,False,False,False,False,False,True,False,False,True,True
60,19,29.0018557,77.7679671,,,,False,False,False,True,False,False,False,False,False,False,True,False
11,13,28.6328027,77.2197713,,,,True,False,False,True,False,False,False,False,True,False,False,False
76,14,19.054999,72.8692035,,,,False,False,False,False,False,True,False,False,False,False,True,False
55,13,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,True,False,False,True
17,19,26.8381,80.9346001,,,,False,False,False,False,False,False,False,True,False,True,False,False
50,7,12.9767936,77.590082,,,,False,False,False,False,False,False,True,False,True,False,False,True
73,2,18.5213738,73.8545071,,,,False,False,False,True,False,False,False,False,False,False,True,False
44,11,19.054999,72.8692035,,,,False,False,False,False,False,False,False,False,True,False,False,True
64,12,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,True,False,False,True
78,12,19.3428238,72.805441,,,,False,False,True,False,False,False,False,False,True,False,False,True
54,8,20.0112475,73.7902364,,,,False,False,False,False,False,True,False,False,True,False,False,False
25,19,18.5213738,73.8545071,,,,False,False,False,False,False,False,True,False,True,False,False,False
44,11,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,True,False,False,False
12,2,26.8381,80.9346001,,,,False,False,False,True,False,False,False,False,True,False,False,False
31,3,26.8381,80.9346001,,,,False,False,False,False,False,True,False,False,False,False,True,True
14,2,22.5726459,88.3638953,,,,False,False,True,False,False,False,False,False,True,False,False,True
14,9,29.0018557,77.7679671,,,,True,False,False,False,True,False,False,False,True,False,False,False
26,17,30.9090157,75.851601,,,,False,False,False,False,False,False,True,False,True,False,False,True
51,6,26.9154576,75.8189817,,,,False,False,False,True,False,False,False,False,True,False,False,False
11,16,21.1498134,79.0820556,,,,False,False,False,False,False,False,False,True,True,False,False,False
43,15,26.9154576,75.8189817,,,,False,False,False,False,False,False,False,True,False,False,True,False
69,14,21.1498134,79.0820556,,,,True,False,False,False,False,False,False,True,True,False,False,False
59,13,20.0112475,73.7902364,,,,True,False,False,False,True,False,False,False,True,False,False,False
31,15,13.0836939,80.270186,,,,True,False,False,False,False,False,False,True,True,False,False,False
46,7,22.7203616,75.8681996,,,,False,False,True,False,False,False,False,False,True,False,False,False
28,19,12.9767936,77.590082,,,,True,False,False,False,False,False,True,False,True,False,False,True
62,19,28.7749966,77.4586967,,,,False,False,False,False,True,False,False,False,True,False,False,False
36,15,28.6328027,77.2197713,,,,False,False,False,False,True,False,False,False,False,False,False,False
24,8,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,False,False,False,True,False
36,8,29.0018557,77.7679671,,,,False,False,False,False,False,True,False,False,False,False,True,True
28,11,28.6328027,77.2197713,,,,False,False,False,False,False,True,False,False,True,False,False,False
29,19,26.8381,80.9346001,,,,False,False,False,False,False,False,False,False,True,False,False,True
44,18,22.7203616,75.8681996,,,,True,False,False,False,False,False,False,False,True,False,False,True
27,12,19.054999,72.8692035,,,,False,False,False,False,False,False,False,True,True,False,False,True
19,8,28.6328027,77.2197713,,,,False,False,False,False,True,False,False,False,True,False,False,False
36,2,28.7749966,77.4586967,,,,False,False,False,False,False,False,False,False,True,False,False,True
69,6,21.2094892,72.8317058,,,,False,False,False,False,False,False,False,False,False,False,True,True
63,3,19.054999,72.8692035,,,,False,False,False,False,False,False,True,False,False,False,True,True
38,18,26.4609135,80.3217588,,,,False,False,False,False,False,True,False,False,False,False,True,False
73,9,19.1943294,72.9701779,,,,False,False,True,False,False,False,False,False,True,False,False,False
57,9,18.5213738,73.8545071,,,,True,False,False,False,False,False,True,False,True,False,False,False
45,11,19.054999,72.8692035,,,,False,False,False,True,False,False,False,False,False,False,True,False
13,17,22.7203616,75.8681996,,,,False,False,False,False,False,False,True,False,True,False,False,False
59,12,22.3053263,70.8028377,,,,False,False,False,False,False,False,True,False,False,True,False,True
79,19,18.5213738,73.8545071,,,,False,False,False,False,False,True,False,False,False,False,True,True
19,12,21.1498134,79.0820556,,,,True,False,True,False,False,False,False,False,True,False,False,False
51,19,28.6328027,77.2197713,,,,False,False,False,True,False,False,False,False,True,False,False,False
54,17,28.6328027,77.2197713,,,,False,False,False,False,True,False,False,False,True,False,False,True
54,10,26.8381,80.9346001,,,,True,False,False,False,False,False,True,False,False,False,True,False
56,9,19.054999,72.8692035,,,,True,False,False,False,False,True,False,False,True,False,False,False
65,4,23.0215374,72.5800568,,,,False,False,False,False,False,True,False,False,True,False,False,False
35,8,28.6328027,77.2197713,,,,False,False,True,False,False,False,False,False,False,False,True,False
69,7,13.0836939,80.270186,,,,True,False,True,False,False,False,False,False,True,False,False,False
78,1,26.9154576,75.8189817,,,,False,False,False,True,False,False,False,False,False,False,True,True
19,1,26.4609135,80.3217588,,,,False,False,True,False,False,False,False,False,True,False,False,False
67,19,19.054999,72.8692035,,,,False,False,False,False,True,False,False,False,False,True,False,False
66,3,29.0018557,77.7679671,,,,False,False,False,False,True,False,False,False,True,False,False,False
36,12,27.1752554,78.0098161,,,,False,False,False,False,False,False,False,True,True,False,False,True
52,15,22.5726459,88.3638953,,,,True,False,False,False,False,True,False,False,True,False,False,False
77,6,25.3356491,83.0076292,,,,False,False,True,False,False,False,False,False,False,False,True,False
38,9,18.5213738,73.8545071,,,,False,False,False,False,False,False,False,True,False,False,True,True
14,7,34.0747444,74.8204443,,,,False,False,False,False,False,False,True,False,True,False,False,True
69,1,17.360589,78.4740613,,,,True,False,False,False,False,True,False,False,True,False,False,False
52,19,25.3356491,83.0076292,,,,False,False,False,False,False,False,True,False,False,False,True,True
72,18,26.4609135,80.3217588,,,,True,False,True,False,False,False,False,False,True,False,False,False
49,11,13.0836939,80.270186,,,,False,False,True,False,False,False,False,False,True,False,False,True
29,7,22.5726459,88.3638953,,,,True,False,False,False,False,False,True,False,False,False,False,True
46,17,19.054999,72.8692035,,,,True,False,False,False,True,False,False,False,True,False,False,True
60,12,12.9767936,77.590082,,,,False,False,False,False,False,True,False,False,False,False,True,True
30,14,28.6328027,77.2197713,,,,False,False,False,False,False,False,False,True,True,False,False,False
52,2,25.6093239,85.1235252,,,,False,False,False,False,True,False,False,False,False,False,True,True
23,10,23.0215374,72.5800568,,,,False,False,False,False,True,False,False,False,True,False,False,False
47,9,19.1943294,72.9701779,,,,False,False,True,False,False,False,False,False,True,False,False,True
36,2,28.6328027,77.2197713,,,,True,False,False,False,True,False,False,False,False,False,True,True
40,16,30.9090157,75.851601,,,,True,False,False,False,True,False,False,False,False,False,True,True
12,17,26.9154576,75.8189817,,,,False,False,False,False,False,False,False,True,False,False,True,True
66,15,28.7749966,77.4586967,,,,False,False,False,False,False,False,False,True,False,False,True,False
33,1,13.0836939,80.270186,,,,False,False,False,False,False,True,False,False,True,False,False,False
28,9,17.360589,78.4740613,,,,True,False,False,False,False,False,False,True,True,False,False,True
40,19,19.054999,72.8692035,,,,False,False,False,False,True,False,False,False,False,True,False,False
